"","ASV","TR2-64-1","WC-10-1","TR1-62-2","TR2-44-2","WC-30-2","TR1-52-2","TR1-42-2","TR2-24-2","WC-50-2","WC-40-2","WC-35-2","TR1-32-2","Mel1-3","Mel1M-2","Mel2S-3","Mel3S-1","Ritt1-3","Ritt3-3","Ritt3M-3","WC-20-2","TR2-34-2","count","reads","median","dev"
"1544","ASV_1617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001884659,0,0,"1",8.97456666666667e-06,0,4.11266310794275e-05
"1545","ASV_1618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001177912,8.314625e-05,0,"2",9.56845e-06,0,3.07127056306099e-05
"1546","ASV_1619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001884659,0,0,"1",8.97456666666667e-06,0,4.11266310794275e-05
"1547","ASV_1620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001884659,0,0,"1",8.97456666666667e-06,0,4.11266310794275e-05
"1548","ASV_1622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002217233,0,"1",1.05582523809524e-05,0,4.8383990742162e-05
"1549","ASV_1623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002217233,0,"1",1.05582523809524e-05,0,4.8383990742162e-05
"1550","ASV_1625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002217233,0,"1",1.05582523809524e-05,0,4.8383990742162e-05
"1551","ASV_1626",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1552","ASV_1627",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1553","ASV_1628",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1554","ASV_1629",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1555","ASV_1630",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1556","ASV_1631",0.000230787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09898571428571e-05,0,5.0361852233894e-05
"1557","ASV_1633",0,0.0003086148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.46959428571429e-05,0,6.73452705516027e-05
"1558","ASV_1634",0,0.0003086148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.46959428571429e-05,0,6.73452705516027e-05
"1559","ASV_1635",0,0.0003086148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.46959428571429e-05,0,6.73452705516027e-05
"1560","ASV_1636",0,0,0.0001467228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.9868e-06,0,3.20175398655175e-05
"1561","ASV_1637",0,0,0,0.0001573175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.49130952380952e-06,0,3.43294929472007e-05
"1562","ASV_1638",0,0,0,0,0.0001442942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.87115238095238e-06,0,3.14875758972903e-05
"1563","ASV_1640",0,0,0,0,0.0001442942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.87115238095238e-06,0,3.14875758972903e-05
"1564","ASV_1642",0,0,0,0,0.0001442942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.87115238095238e-06,0,3.14875758972903e-05
"1565","ASV_1643",0,0,0,0,0.0001442942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.87115238095238e-06,0,3.14875758972903e-05
"1566","ASV_1644",0,0,0,0,0,0.0001361153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.48168095238095e-06,0,2.97027935948392e-05
"1567","ASV_1645",0,0,0,0,0,0,0.0001874715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.92721428571429e-06,0,4.09096352093768e-05
"1568","ASV_1646",0,0,0,0,0,0,0.0001874715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.92721428571429e-06,0,4.09096352093768e-05
"1569","ASV_1648",0,0,0,0,0,0,0,0,0.0001374274,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.5441619047619e-06,0,2.99891172886178e-05
"1570","ASV_1649",0,0,0,0,0,0,0,0,0.0001374274,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.5441619047619e-06,0,2.99891172886178e-05
"1571","ASV_1650",0,0,0,0,0,0,0,0,0.0001374274,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.5441619047619e-06,0,2.99891172886178e-05
"1572","ASV_1651",0,0,0,0,0,0,0,0,0.0001374274,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.5441619047619e-06,0,2.99891172886178e-05
"1573","ASV_1652",0,0,0,0,0,0,0,0,0,0.0001669529,0,0,0,0,0,0,0,0,0,0,0,"1",7.9501380952381e-06,0,3.64321096067806e-05
"1574","ASV_1653",0,0,0,0,0,0,0,0,0,0,0.000155597,0,0,0,0,0,0,0,0,0,0,"1",7.40938095238095e-06,0,3.39540490670497e-05
"1575","ASV_1654",0,0,0,0,0,0,0,0,0,0,0.000155597,0,0,0,0,0,0,0,0,0,0,"1",7.40938095238095e-06,0,3.39540490670497e-05
"1576","ASV_1655",0,0,0,0,0,0,0,0,0,0,0,0.0001026378,0,0,0,0,0,0,0,0,0,"1",4.88751428571429e-06,0,2.23974041744637e-05
"1577","ASV_1656",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001516235,0,0,0,0,0,0,0,"1",7.22016666666667e-06,0,3.3086960280197e-05
"1578","ASV_1657",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001516235,0,0,0,0,0,0,0,"1",7.22016666666667e-06,0,3.3086960280197e-05
"1579","ASV_1658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001699689,0,0,0,0,0,0,"1",8.09375714285714e-06,0,3.70902547637324e-05
"1580","ASV_1659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001182333,0,0,0,0,0,"1",5.63015714285714e-06,0,2.58006212816392e-05
"1581","ASV_1660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002098762,0,0,0,0,"1",9.99410476190476e-06,0,4.57987415747472e-05
"1582","ASV_1661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002129796,0,0,0,"1",1.01418857142857e-05,0,4.64759589753056e-05
"1583","ASV_1662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1584","ASV_1663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1585","ASV_1664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1586","ASV_1665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1587","ASV_1666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1588","ASV_1667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1589","ASV_1668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001940079,0,"1",9.23847142857143e-06,0,4.23359946271154e-05
"1590","ASV_1669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001940079,0,"1",9.23847142857143e-06,0,4.23359946271154e-05
"1591","ASV_1670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001143847,"1",5.44689047619048e-06,0,2.49607879092769e-05
"1592","ASV_1671",0.0001978174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.41987619047619e-06,0,4.31672956799694e-05
"1593","ASV_1672",0.0001978174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.41987619047619e-06,0,4.31672956799694e-05
"1594","ASV_1673",0.0001978174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.41987619047619e-06,0,4.31672956799694e-05
"1595","ASV_1674",0,0.0002645269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.2596519047619e-05,0,5.77245020286673e-05
"1596","ASV_1675",0,0.0002645269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.2596519047619e-05,0,5.77245020286673e-05
"1597","ASV_1676",0,0,0.0001257624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.98868571428571e-06,0,2.7443605599015e-05
"1598","ASV_1677",0,0,0,0.0001348436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.42112380952381e-06,0,2.94252859038261e-05
"1599","ASV_1678",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1600","ASV_1679",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1601","ASV_1680",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1602","ASV_1681",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1603","ASV_1682",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1604","ASV_1683",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1605","ASV_1684",0,0,0,0,0.0001236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.88955714285714e-06,0,2.69893414169107e-05
"1606","ASV_1685",0,0,0,0,0,0.0001166702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.55572380952381e-06,0,2.54595248974113e-05
"1607","ASV_1686",0,0,0,0,0,0.0001166702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.55572380952381e-06,0,2.54595248974113e-05
"1608","ASV_1687",0,0,0,0,0,0,0.0001606899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.6519e-06,0,3.50654109602326e-05
"1609","ASV_1688",0,0,0,0,0,0,0,0.0001603206,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.63431428571429e-06,0,3.49848230933684e-05
"1610","ASV_1689",0,0,0,0,0,0,0,0.0001603206,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.63431428571429e-06,0,3.49848230933684e-05
"1611","ASV_1690",0,0,0,0,0,0,0,0.0001603206,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.63431428571429e-06,0,3.49848230933684e-05
"1612","ASV_1691",0,0,0,0,0,0,0,0,0.0001177949,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.60928095238095e-06,0,2.57049545585597e-05
"1613","ASV_1693",0,0,0,0,0,0,0,0,0,7.155123e-05,0,0,0,0,0,0,0,0,0,8.314625e-05,0,"2",7.36654666666667e-06,0,2.33380496163879e-05
"1614","ASV_1694",0,0,0,0,0,0,0,0,0,9.540164e-05,0,0,0,4.332099e-05,0,0,0,0,0,0,0,"1",6.60583952380952e-06,0,2.24296697001638e-05
"1615","ASV_1695",0,0,0,0,0,0,0,0,0,0.0001431025,0,0,0,0,0,0,0,0,0,0,0,"1",6.81440476190476e-06,0,3.12275256374961e-05
"1616","ASV_1696",0,0,0,0,0,0,0,0,0,0,0.0001333689,0,0,0,0,0,0,0,0,0,0,"1",6.3509e-06,0,2.9103479981095e-05
"1617","ASV_1697",0,0,0,0,0,0,0,0,0,0,0,0,0.0001245511,0,0,0,0,0,0,0,0,"1",5.93100476190476e-06,0,2.71792782685721e-05
"1618","ASV_1698",0,0,0,0,0,0,0,0,0,0,0,0,0.0001245511,0,0,0,0,0,0,0,0,"1",5.93100476190476e-06,0,2.71792782685721e-05
"1619","ASV_1699",0,0,0,0,0,0,0,0,0,0,0,0,0.0001245511,0,0,0,0,0,0,0,0,"1",5.93100476190476e-06,0,2.71792782685721e-05
"1620","ASV_1700",0,0,0,0,0,0,0,0,0,0,0,0,0.0001245511,0,0,0,0,0,0,0,0,"1",5.93100476190476e-06,0,2.71792782685721e-05
"1621","ASV_1701",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129963,0,0,0,0,0,0,0,"1",6.18871428571429e-06,0,2.83602516687403e-05
"1622","ASV_1702",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129963,0,0,0,0,0,0,0,"1",6.18871428571429e-06,0,2.83602516687403e-05
"1623","ASV_1703",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129963,0,0,0,0,0,0,0,"1",6.18871428571429e-06,0,2.83602516687403e-05
"1624","ASV_1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001456876,0,0,0,0,0,0,"1",6.93750476190476e-06,0,3.17916407055452e-05
"1625","ASV_1705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001456876,0,0,0,0,0,0,"1",6.93750476190476e-06,0,3.17916407055452e-05
"1626","ASV_1706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001013428,0,0,0,0,0,"1",4.82584761904762e-06,0,2.21148120066081e-05
"1627","ASV_1707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001013428,0,0,0,0,0,"1",4.82584761904762e-06,0,2.21148120066081e-05
"1628","ASV_1708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001013428,0,0,0,0,0,"1",4.82584761904762e-06,0,2.21148120066081e-05
"1629","ASV_1709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001798939,0,0,0,0,"1",8.56637619047619e-06,0,3.92560673243246e-05
"1630","ASV_1710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001825539,0,0,0,"1",8.69304285714286e-06,0,3.98365269123523e-05
"1631","ASV_1711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001825539,0,0,0,"1",8.69304285714286e-06,0,3.98365269123523e-05
"1632","ASV_1712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1633","ASV_1713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1634","ASV_1714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1635","ASV_1716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1636","ASV_1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1637","ASV_1718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1638","ASV_1719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1639","ASV_1720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001413494,0,0,"1",6.73092380952381e-06,0,3.08449678541234e-05
"1640","ASV_1721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001662925,0,"1",7.91869047619048e-06,0,3.62879985120688e-05
"1641","ASV_1722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001662925,0,"1",7.91869047619048e-06,0,3.62879985120688e-05
"1642","ASV_1723",0.0001648478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.84989523809524e-06,0,3.59727391260448e-05
"1643","ASV_1724",0,0.0002204391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.04971e-05,0,4.81037553275209e-05
"1644","ASV_1725",0,0.0002204391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.04971e-05,0,4.81037553275209e-05
"1645","ASV_1726",0,0.0002204391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.04971e-05,0,4.81037553275209e-05
"1646","ASV_1727",0,0.0002204391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.04971e-05,0,4.81037553275209e-05
"1647","ASV_1728",0,0,0.000104802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.99057142857143e-06,0,2.28696713325125e-05
"1648","ASV_1730",0,0,0,0.0001123697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.3509380952381e-06,0,2.45210788604514e-05
"1649","ASV_1731",0,0,0,0.0001123697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.3509380952381e-06,0,2.45210788604514e-05
"1650","ASV_1732",0,0,0,0.0001123697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",5.3509380952381e-06,0,2.45210788604514e-05
"1651","ASV_1733",0,0,0,0,6.184037e-05,0,0,0,0,0,0,0,0,0,0,3.378093e-05,0,0,0,0,0,"1",4.55339523809524e-06,0,1.50498854170411e-05
"1652","ASV_1734",0,0,0,0,0.0001030673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.90796666666667e-06,0,2.24911287583201e-05
"1653","ASV_1735",0,0,0,0,0.0001030673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.90796666666667e-06,0,2.24911287583201e-05
"1654","ASV_1736",0,0,0,0,0.0001030673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.90796666666667e-06,0,2.24911287583201e-05
"1655","ASV_1737",0,0,0,0,0,9.722519e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.62977095238095e-06,0,2.12162758395935e-05
"1656","ASV_1738",0,0,0,0,0,0,0.0001339082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.37658095238095e-06,0,2.92211648892993e-05
"1657","ASV_1739",0,0,0,0,0,0,0,0.0001336005,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.36192857142857e-06,0,2.91540192444737e-05
"1658","ASV_1740",0,0,0,0,0,0,0,0.0001336005,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.36192857142857e-06,0,2.91540192444737e-05
"1659","ASV_1741",0,0,0,0,0,0,0,5.344021e-05,0,0,6.668445e-05,0,0,0,0,0,0,0,0,0,0,"2",5.72022190476191e-06,0,1.81872650571939e-05
"1660","ASV_1742",0,0,0,0,0,0,0,0.0001336005,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.36192857142857e-06,0,2.91540192444737e-05
"1661","ASV_1743",0,0,0,0,0,0,0,0,5.889744e-05,4.770082e-05,0,0,0,0,0,0,0,0,0,0,0,"1",5.07610761904762e-06,0,1.61294333866115e-05
"1662","ASV_1744",0,0,0,0,0,0,0,0,9.81624e-05,0,0,0,0,0,0,0,0,0,0,0,0,"1",4.6744e-06,0,2.14207918285016e-05
"1663","ASV_1746",0,0,0,0,0,0,0,0,0,0.0001192521,0,0,0,0,0,0,0,0,0,0,0,"1",5.67867142857143e-06,0,2.60229416682116e-05
"1664","ASV_1747",0,0,0,0,0,0,0,0,0,0.0001192521,0,0,0,0,0,0,0,0,0,0,0,"1",5.67867142857143e-06,0,2.60229416682116e-05
"1665","ASV_1748",0,0,0,0,0,0,0,0,0,0.0001192521,0,0,0,0,0,0,0,0,0,0,0,"1",5.67867142857143e-06,0,2.60229416682116e-05
"1666","ASV_1749",0,0,0,0,0,0,0,0,0,0.0001192521,0,0,0,0,0,0,0,0,0,0,0,"1",5.67867142857143e-06,0,2.60229416682116e-05
"1667","ASV_1750",0,0,0,0,0,0,0,0,0,0,0.0001111407,0,0,0,0,0,0,0,0,0,0,"1",5.29241428571429e-06,0,2.42528890733514e-05
"1668","ASV_1751",0,0,0,0,0,0,0,0,0,0,0.0001111407,0,0,0,0,0,0,0,0,0,0,"1",5.29241428571429e-06,0,2.42528890733514e-05
"1669","ASV_1752",0,0,0,0,0,0,0,0,0,0,0,7.331271e-05,0,0,0,0,0,0,0,0,0,"1",3.49108142857143e-06,0,1.59981449036831e-05
"1670","ASV_1753",0,0,0,0,0,0,0,0,0,0,0,0,0.0001037926,0,0,0,0,0,0,0,0,"1",4.94250476190476e-06,0,2.26494021941083e-05
"1671","ASV_1754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001214064,0,0,0,0,0,0,"1",5.78125714285714e-06,0,2.6493048469147e-05
"1672","ASV_1755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001214064,0,0,0,0,0,0,"1",5.78125714285714e-06,0,2.6493048469147e-05
"1673","ASV_1756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001214064,0,0,0,0,0,0,"1",5.78125714285714e-06,0,2.6493048469147e-05
"1674","ASV_1757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445233e-05,0,0,0,0,0,"1",4.02153952380952e-06,0,1.84290092781138e-05
"1675","ASV_1758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445233e-05,0,0,0,0,0,"1",4.02153952380952e-06,0,1.84290092781138e-05
"1676","ASV_1759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445233e-05,0,0,0,0,0,"1",4.02153952380952e-06,0,1.84290092781138e-05
"1677","ASV_1761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001521283,0,0,0,"1",7.24420476190476e-06,0,3.31971166711881e-05
"1678","ASV_1762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001177912,0,0,"1",5.60910476190476e-06,0,2.57041471523658e-05
"1679","ASV_1764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001385771,0,"1",6.59890952380952e-06,0,3.02400023970221e-05
"1680","ASV_1765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001385771,0,"1",6.59890952380952e-06,0,3.02400023970221e-05
"1681","ASV_1766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.170335e-05,"1",3.89063571428571e-06,0,1.78291326622129e-05
"1682","ASV_1767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.170335e-05,"1",3.89063571428571e-06,0,1.78291326622129e-05
"1683","ASV_1768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.170335e-05,"1",3.89063571428571e-06,0,1.78291326622129e-05
"1684","ASV_1769",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1685","ASV_1770",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1686","ASV_1771",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1687","ASV_1772",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1688","ASV_1773",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1689","ASV_1774",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1690","ASV_1775",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1691","ASV_1776",0.0001318783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",6.27991904761905e-06,0,2.87782043939093e-05
"1692","ASV_1778",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1693","ASV_1779",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1694","ASV_1781",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1695","ASV_1782",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1696","ASV_1783",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1697","ASV_1784",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1698","ASV_1785",0,0.0001763513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.39768095238095e-06,0,3.84830086263746e-05
"1699","ASV_1786",0,0,8.384162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9924580952381e-06,0,1.82957414303678e-05
"1700","ASV_1788",0,0,8.384162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9924580952381e-06,0,1.82957414303678e-05
"1701","ASV_1789",0,0,8.384162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.9924580952381e-06,0,1.82957414303678e-05
"1702","ASV_1791",0,0,0,0,8.245383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.92637285714286e-06,0,1.79929008244772e-05
"1703","ASV_1792",0,0,0,0,8.245383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.92637285714286e-06,0,1.79929008244772e-05
"1704","ASV_1793",0,0,0,0,8.245383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.92637285714286e-06,0,1.79929008244772e-05
"1705","ASV_1794",0,0,0,0,8.245383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",3.92637285714286e-06,0,1.79929008244772e-05
